Filename,SNR,Speaker,Length,Reference,Hyp_NoLM,Hyp_LM
SNR05dB_man_seq5digits_006.wav,SNR05dB,man,5,five zero three zero five,five zero three zero fi,five zero three zero five
SNR05dB_man_seq5digits_011.wav,SNR05dB,man,5,one eight oh four nine,one a o or none,one o or non
SNR05dB_man_seq5digits_051.wav,SNR05dB,man,5,nine oh six eight three,i know six eight three,i know six eight three
SNR05dB_man_seq5digits_022.wav,SNR05dB,man,5,oh three one oh six,horee wo o sails,here o o sirs
SNR05dB_man_seq5digits_054.wav,SNR05dB,man,5,four eight four nine five,hor they torn i fa,or the horn i for
SNR05dB_man_seq5digits_092.wav,SNR05dB,man,5,oh eight seven two two,o eigt seven two two,o eight seven two two
SNR05dB_man_seq5digits_055.wav,SNR05dB,man,5,seven four oh four eight,seven four o four e,seven four o four
SNR05dB_man_seq5digits_099.wav,SNR05dB,man,5,zero four one three one,segrol poor more three wore,sara for more three or
SNR05dB_man_seq5digits_032.wav,SNR05dB,man,5,seven five oh three two,seventy five out threetin,seventy five out three ten
SNR05dB_man_seq5digits_019.wav,SNR05dB,man,5,oh seven nine eight two,o seven nine egt,o seven nine eight
SNR05dB_man_seq5digits_089.wav,SNR05dB,man,5,seven five eight eight oh,seven five a o no,seven five or no
SNR05dB_man_seq5digits_046.wav,SNR05dB,man,5,eight eight oh two oh,eight eight old two od,eight eight old two od
SNR05dB_man_seq5digits_068.wav,SNR05dB,man,5,nine two six four oh,ninetn six world,nine six world
SNR05dB_man_seq5digits_040.wav,SNR05dB,man,5,nine two zero seven five,nineteo years upbie,nineteen years up five
SNR05dB_man_seq5digits_039.wav,SNR05dB,man,5,eight four four two eight,at forth forth yo,at fort worth to
SNR05dB_man_seq5digits_025.wav,SNR05dB,man,5,one four four eight three,one fourt four eight three,one fourth for eight three
SNR05dB_man_seq5digits_049.wav,SNR05dB,man,5,one five eight eight oh,one five eight ht o,one five eight o
SNR05dB_man_seq5digits_017.wav,SNR05dB,man,5,eight one two three one,i gon take reward,i goin take reward
SNR05dB_man_seq3digits_088.wav,SNR05dB,man,3,nine zero zero,lie tern te,lie dere
SNR05dB_man_seq3digits_099.wav,SNR05dB,man,3,two seven six,to sevsi,to sees
SNR05dB_man_seq3digits_048.wav,SNR05dB,man,3,two three five,two three five,two three five
SNR05dB_man_seq3digits_042.wav,SNR05dB,man,3,five two nine,y ge don,a green
SNR05dB_man_seq3digits_004.wav,SNR05dB,man,3,five five one,by by bon,by my boy
SNR05dB_man_seq3digits_023.wav,SNR05dB,man,3,two zero seven,two zero seven,two zero seven
SNR05dB_man_seq3digits_035.wav,SNR05dB,man,3,three five three,e fat,for
SNR05dB_man_seq3digits_009.wav,SNR05dB,man,3,zero one zero,does he rome once se ray,does he rode once he ray
SNR05dB_man_seq3digits_062.wav,SNR05dB,man,3,oh one three,ou bon i,our gods
SNR05dB_man_seq3digits_072.wav,SNR05dB,man,3,zero two two,zero too too,zero too too
SNR05dB_man_seq3digits_079.wav,SNR05dB,man,3,seven oh eight,itsaid in noga,it said in nora
SNR05dB_man_seq3digits_069.wav,SNR05dB,man,3,three nine seven,three nine seven,three nine seven
SNR05dB_man_seq3digits_025.wav,SNR05dB,man,3,four six oh,forsas i,for as i
SNR05dB_man_seq3digits_057.wav,SNR05dB,man,3,seven five one,seven five mo,seven five
SNR05dB_man_seq3digits_077.wav,SNR05dB,man,3,four seven six,,i
SNR05dB_man_seq3digits_100.wav,SNR05dB,man,3,nine two eight,clying to e,in to
SNR05dB_man_seq3digits_030.wav,SNR05dB,man,3,eight oh two,i vas,i vish
SNR05dB_man_seq3digits_084.wav,SNR05dB,man,3,oh oh five,oh o fa,oh oh ah
SNR05dB_man_seq3digits_013.wav,SNR05dB,man,3,zero one one,ro o o,o o o
SNR05dB_man_seq3digits_087.wav,SNR05dB,man,3,one eight seven,on ah seven,on seven
SNR05dB_man_seq3digits_059.wav,SNR05dB,man,3,zero six four,a he rot six born,he rode six born
SNR05dB_man_seq3digits_052.wav,SNR05dB,man,3,nine two eight,thy a,thy a
SNR05dB_man_seq3digits_037.wav,SNR05dB,man,3,oh nine one,on i mar,on a man
SNR05dB_man_seq3digits_011.wav,SNR05dB,man,3,eight one seven,eight one seven,eight one seven
SNR05dB_man_seq3digits_070.wav,SNR05dB,man,3,two eight five,to wak bot,to make bad
SNR05dB_man_seq3digits_053.wav,SNR05dB,man,3,oh seven eight,o sed,o sad
SNR05dB_man_seq3digits_074.wav,SNR05dB,man,3,three two oh,three two old,three to hold
SNR05dB_man_seq3digits_001.wav,SNR05dB,man,3,five five oh,i,i
SNR05dB_man_seq3digits_003.wav,SNR05dB,man,3,three seven eight,very seven igh,every seven it
SNR05dB_man_seq3digits_020.wav,SNR05dB,man,3,one oh nine,,a
SNR05dB_man_seq3digits_041.wav,SNR05dB,man,3,two three three,to three three,two three three
SNR05dB_man_seq3digits_014.wav,SNR05dB,man,3,four oh six,wold sai,worlds
SNR05dB_man_seq3digits_018.wav,SNR05dB,man,3,five five four,y,i e
SNR05dB_man_seq3digits_016.wav,SNR05dB,man,3,oh three six,o three sex,o three six
SNR05dB_man_seq3digits_097.wav,SNR05dB,man,3,seven eight six,seven egh sc,seven eh
SNR05dB_man_seq3digits_094.wav,SNR05dB,man,3,seven seven five,seven seven five,seven seven five
SNR05dB_man_seq3digits_050.wav,SNR05dB,man,3,five five one,ye pye pi,i by a
SNR05dB_man_seq3digits_047.wav,SNR05dB,man,3,zero five six,er had as har,he had a hard
SNR05dB_man_seq3digits_049.wav,SNR05dB,man,3,seven seven five,seven seven hige,seven seven high
SNR05dB_man_seq3digits_002.wav,SNR05dB,man,3,seven four two,seven four te,seven for the
SNR05dB_man_seq3digits_093.wav,SNR05dB,man,3,one four seven,one four seven,one four seven
SNR05dB_man_seq3digits_082.wav,SNR05dB,man,3,five nine nine,y,i
SNR05dB_man_seq3digits_032.wav,SNR05dB,man,3,five seven three,paraps at hree,perhaps it he
SNR05dB_man_seq3digits_061.wav,SNR05dB,man,3,oh two oh,a to lavin,all to latin
SNR05dB_man_seq3digits_076.wav,SNR05dB,man,3,six seven six,six seven six,six seven six
SNR05dB_man_seq3digits_019.wav,SNR05dB,man,3,seven nine five,seventy nine five,seventy nine five f
SNR05dB_man_seq3digits_026.wav,SNR05dB,man,3,one six three,ound six three,on six three
SNR05dB_man_seq3digits_095.wav,SNR05dB,man,3,eight eight oh,pay ta o,a te o
SNR05dB_man_seq3digits_008.wav,SNR05dB,man,3,two oh oh,do o,do
SNR05dB_man_seq3digits_089.wav,SNR05dB,man,3,eight zero six,exerosex,i erased
SNR05dB_man_seq3digits_085.wav,SNR05dB,man,3,six nine nine,six nine nine,six nine nine
SNR05dB_man_seq3digits_031.wav,SNR05dB,man,3,eight two nine,they do not,they do not
SNR05dB_man_seq3digits_021.wav,SNR05dB,man,3,oh three six,old tory sag,on gorse
SNR05dB_man_seq3digits_005.wav,SNR05dB,man,3,five six three,five sexren,five six in
SNR05dB_man_seq3digits_038.wav,SNR05dB,man,3,five four zero,ad bors er,a boer
SNR05dB_man_seq3digits_007.wav,SNR05dB,man,3,oh one eight,o one ey,o one eh
SNR05dB_man_seq3digits_067.wav,SNR05dB,man,3,seven seven zero,seven sevent,seven seven
SNR05dB_man_seq3digits_078.wav,SNR05dB,man,3,one oh four,wo no fa,a note
SNR05dB_man_seq3digits_075.wav,SNR05dB,man,3,six eight four,six neight four,six eight four
SNR05dB_man_seq3digits_045.wav,SNR05dB,man,3,four nine nine,or nine nine,or nine nine
SNR05dB_man_seq3digits_012.wav,SNR05dB,man,3,five two one,five two one,five two one
SNR05dB_man_seq3digits_060.wav,SNR05dB,man,3,five three four,five three four,five three four
SNR05dB_man_seq3digits_066.wav,SNR05dB,man,3,zero two six,zer s,ze si
SNR05dB_man_seq3digits_033.wav,SNR05dB,man,3,four oh oh,o how ow,how how
SNR05dB_man_seq3digits_051.wav,SNR05dB,man,3,one zero six,one zero sex,one zero sex
SNR05dB_man_seq3digits_083.wav,SNR05dB,man,3,three zero nine,grea dero ha,greater oho
SNR05dB_man_seq3digits_056.wav,SNR05dB,man,3,seven five five,suddenly pass by,suddenly pass by i
SNR05dB_man_seq3digits_040.wav,SNR05dB,man,3,eight zero two,e tiro two,i tyro two
SNR05dB_man_seq3digits_046.wav,SNR05dB,man,3,five nine three,find nine bos,fine nine s
SNR05dB_man_seq3digits_091.wav,SNR05dB,man,3,four oh five,you who ha,you who had
SNR05dB_man_seq3digits_054.wav,SNR05dB,man,3,seven two three,seven tree three,seven tree three
SNR05dB_man_seq3digits_081.wav,SNR05dB,man,3,two two four,to tof,do to
SNR05dB_man_seq3digits_080.wav,SNR05dB,man,3,four two two,por tati,for tate
SNR05dB_man_seq3digits_064.wav,SNR05dB,man,3,oh five four,o pad for,i bid for
SNR05dB_man_seq3digits_068.wav,SNR05dB,man,3,oh one oh,how won i,how wan
SNR05dB_man_seq3digits_017.wav,SNR05dB,man,3,oh one four,o,go
SNR05dB_man_seq3digits_015.wav,SNR05dB,man,3,seven six nine,seven six nine,seven six nine
SNR05dB_man_seq3digits_028.wav,SNR05dB,man,3,four one seven,poor a sad,poor sad
SNR05dB_man_seq3digits_029.wav,SNR05dB,man,3,seven eight six,ever they te,ever they
SNR05dB_man_seq3digits_096.wav,SNR05dB,man,3,five zero nine,lied sirana,i serena
SNR05dB_man_seq3digits_092.wav,SNR05dB,man,3,three nine three,three nigh re,three high are
SNR05dB_man_seq3digits_044.wav,SNR05dB,man,3,six oh five,six o five,six five
SNR05dB_man_seq3digits_063.wav,SNR05dB,man,3,six four three,sixa on thirty,six on thirty
SNR05dB_man_seq3digits_058.wav,SNR05dB,man,3,eight oh nine,eigpo nine,i p nine
SNR05dB_man_seq3digits_034.wav,SNR05dB,man,3,eight nine oh,i cie hot,i cried out
SNR05dB_man_seq3digits_055.wav,SNR05dB,man,3,oh eight oh,,a
SNR05dB_man_seq3digits_090.wav,SNR05dB,man,3,four nine three,honor i tery,honor here
SNR05dB_man_seq3digits_036.wav,SNR05dB,man,3,three six five,three sicnify,three signify
SNR05dB_man_seq3digits_086.wav,SNR05dB,man,3,eight four oh,a four foul,a four four
SNR05dB_man_seq3digits_027.wav,SNR05dB,man,3,nine zero eight,nintye,ninety
SNR05dB_man_seq3digits_071.wav,SNR05dB,man,3,two one two,true one til,true one to
SNR05dB_man_seq3digits_024.wav,SNR05dB,man,3,eight two one,a to one,to one
SNR05dB_man_seq3digits_039.wav,SNR05dB,man,3,four zero three,worero,wore
SNR05dB_man_seq3digits_065.wav,SNR05dB,man,3,two eight three,to way three,to way three
SNR05dB_man_seq3digits_022.wav,SNR05dB,man,3,oh six three,outsi tree,out i tree
SNR05dB_man_seq3digits_006.wav,SNR05dB,man,3,six seven oh,six seven o,six seven or
SNR05dB_man_seq3digits_098.wav,SNR05dB,man,3,seven four one,a hore dow,or do
SNR05dB_man_seq3digits_043.wav,SNR05dB,man,3,one four six,onfole sir,on or sir
SNR05dB_man_seq3digits_073.wav,SNR05dB,man,3,four four oh,hor for hera,or for her
SNR05dB_man_seq3digits_010.wav,SNR05dB,man,3,one oh oh,ord o o,or out o
SNR05dB_man_seq1digit_023.wav,SNR05dB,man,1,zero,zero,zero
SNR05dB_man_seq1digit_015.wav,SNR05dB,man,1,eight,e,he
SNR05dB_man_seq1digit_130.wav,SNR05dB,man,1,six,six,six i
SNR05dB_man_seq1digit_095.wav,SNR05dB,man,1,three,,i
SNR05dB_man_seq1digit_101.wav,SNR05dB,man,1,zero,zero,zero
SNR05dB_man_seq1digit_158.wav,SNR05dB,man,1,one,one,one
SNR05dB_man_seq1digit_144.wav,SNR05dB,man,1,two,,i
SNR05dB_man_seq1digit_018.wav,SNR05dB,man,1,six,a s,i
SNR05dB_man_seq1digit_123.wav,SNR05dB,man,1,three,ring,in
SNR05dB_man_seq1digit_147.wav,SNR05dB,man,1,six,faid i,i
SNR05dB_man_seq1digit_097.wav,SNR05dB,man,1,oh,,w
SNR05dB_man_seq1digit_181.wav,SNR05dB,man,1,eight,ay,i
SNR05dB_man_seq1digit_036.wav,SNR05dB,man,1,six,sax,six
SNR05dB_man_seq1digit_021.wav,SNR05dB,man,1,six,,i
SNR05dB_man_seq1digit_054.wav,SNR05dB,man,1,five,,a
SNR05dB_man_seq1digit_126.wav,SNR05dB,man,1,five,by,by
SNR05dB_man_seq1digit_050.wav,SNR05dB,man,1,four,,r
SNR05dB_man_seq1digit_129.wav,SNR05dB,man,1,oh,,at
SNR05dB_man_seq1digit_001.wav,SNR05dB,man,1,three,ra,ray
SNR05dB_man_seq1digit_120.wav,SNR05dB,man,1,five,y,i
SNR05dB_man_seq1digit_013.wav,SNR05dB,man,1,six,six,six
SNR05dB_man_seq1digit_053.wav,SNR05dB,man,1,seven,save,see
SNR05dB_man_seq1digit_154.wav,SNR05dB,man,1,three,ori,here
SNR05dB_man_seq1digit_113.wav,SNR05dB,man,1,two,two,two
SNR05dB_man_seq1digit_094.wav,SNR05dB,man,1,zero,cyra,cera
SNR05dB_man_seq1digit_096.wav,SNR05dB,man,1,zero,zero,zero
SNR05dB_man_seq1digit_155.wav,SNR05dB,man,1,four,four,four
SNR05dB_man_seq1digit_142.wav,SNR05dB,man,1,one,one,one
SNR05dB_man_seq1digit_035.wav,SNR05dB,man,1,seven,s,i
SNR05dB_man_seq1digit_084.wav,SNR05dB,man,1,two,,a
SNR05dB_man_seq1digit_048.wav,SNR05dB,man,1,three,dreat,treat
SNR05dB_man_seq1digit_091.wav,SNR05dB,man,1,six,e,e
SNR05dB_man_seq1digit_111.wav,SNR05dB,man,1,five,,i
SNR05dB_man_seq1digit_164.wav,SNR05dB,man,1,six,sa c,sec
SNR05dB_man_seq1digit_165.wav,SNR05dB,man,1,six,six,six
SNR05dB_man_seq1digit_052.wav,SNR05dB,man,1,four,o,he
SNR05dB_man_seq1digit_007.wav,SNR05dB,man,1,one,one,one
SNR05dB_man_seq1digit_185.wav,SNR05dB,man,1,oh,,a alla
SNR05dB_man_seq1digit_031.wav,SNR05dB,man,1,four,four,four
SNR05dB_man_seq1digit_057.wav,SNR05dB,man,1,six,sad,said
SNR05dB_man_seq1digit_071.wav,SNR05dB,man,1,two,e,i
SNR05dB_man_seq1digit_009.wav,SNR05dB,man,1,one,,i
SNR05dB_man_seq1digit_032.wav,SNR05dB,man,1,seven,sad,say
SNR05dB_man_seq1digit_133.wav,SNR05dB,man,1,one,,r
SNR05dB_man_seq1digit_171.wav,SNR05dB,man,1,four,o,i
SNR05dB_man_seq1digit_178.wav,SNR05dB,man,1,two,till,till
SNR05dB_man_seq1digit_148.wav,SNR05dB,man,1,two,thr,the
SNR05dB_man_seq1digit_033.wav,SNR05dB,man,1,two,two,two
SNR05dB_man_seq1digit_069.wav,SNR05dB,man,1,two,two,two
SNR05dB_man_seq1digit_089.wav,SNR05dB,man,1,four,,i
SNR05dB_man_seq1digit_002.wav,SNR05dB,man,1,one,,c
SNR05dB_man_seq1digit_080.wav,SNR05dB,man,1,five,,ah
SNR05dB_man_seq1digit_139.wav,SNR05dB,man,1,oh,,o
SNR05dB_man_seq1digit_163.wav,SNR05dB,man,1,seven,seven,seven
SNR05dB_man_seq1digit_056.wav,SNR05dB,man,1,two,er,i
SNR05dB_man_seq1digit_004.wav,SNR05dB,man,1,oh,oh,oh
SNR05dB_man_seq1digit_122.wav,SNR05dB,man,1,oh,o,o
SNR05dB_man_seq1digit_104.wav,SNR05dB,man,1,two,two,two
SNR05dB_man_seq1digit_127.wav,SNR05dB,man,1,zero,izera,zero
SNR05dB_man_seq1digit_128.wav,SNR05dB,man,1,nine,,e
SNR05dB_man_seq1digit_011.wav,SNR05dB,man,1,five,by,by r
SNR05dB_man_seq1digit_114.wav,SNR05dB,man,1,nine,,a awa
SNR05dB_man_seq1digit_132.wav,SNR05dB,man,1,six,sik,sick
SNR05dB_man_seq1digit_045.wav,SNR05dB,man,1,two,,i
SNR05dB_man_seq1digit_174.wav,SNR05dB,man,1,three,three,three
SNR05dB_man_seq1digit_105.wav,SNR05dB,man,1,two,,a
SNR05dB_man_seq1digit_022.wav,SNR05dB,man,1,six,si,i
SNR05dB_man_seq1digit_068.wav,SNR05dB,man,1,five,,a
SNR05dB_man_seq1digit_176.wav,SNR05dB,man,1,four,fouer,four
SNR05dB_man_seq1digit_150.wav,SNR05dB,man,1,zero,a zyro,zero
SNR05dB_man_seq1digit_017.wav,SNR05dB,man,1,oh,,a
SNR05dB_man_seq1digit_188.wav,SNR05dB,man,1,three,three,three
SNR05dB_man_seq1digit_020.wav,SNR05dB,man,1,five,i,i
SNR05dB_man_seq1digit_145.wav,SNR05dB,man,1,one,or,o
SNR05dB_man_seq1digit_085.wav,SNR05dB,man,1,zero,deare,dear
SNR05dB_man_seq1digit_102.wav,SNR05dB,man,1,one,,r
SNR05dB_man_seq1digit_137.wav,SNR05dB,man,1,nine,a wa,i was
SNR05dB_man_seq1digit_098.wav,SNR05dB,man,1,eight,,a
SNR05dB_man_seq1digit_003.wav,SNR05dB,man,1,eight,,r
SNR05dB_man_seq1digit_116.wav,SNR05dB,man,1,five,,g
SNR05dB_man_seq1digit_141.wav,SNR05dB,man,1,one,whi,what
SNR05dB_man_seq1digit_055.wav,SNR05dB,man,1,two,sa,say
SNR05dB_man_seq1digit_118.wav,SNR05dB,man,1,eight,eight,eight
SNR05dB_man_seq1digit_028.wav,SNR05dB,man,1,six,,i
SNR05dB_man_seq1digit_121.wav,SNR05dB,man,1,four,four,four
SNR05dB_man_seq1digit_170.wav,SNR05dB,man,1,eight,,a
SNR05dB_man_seq1digit_049.wav,SNR05dB,man,1,seven,seven,seventh
SNR05dB_man_seq1digit_131.wav,SNR05dB,man,1,eight,,a war
SNR05dB_man_seq1digit_059.wav,SNR05dB,man,1,seven,seven,seven
SNR05dB_man_seq1digit_110.wav,SNR05dB,man,1,one,one,one
SNR05dB_man_seq1digit_051.wav,SNR05dB,man,1,seven,a,i
SNR05dB_man_seq1digit_083.wav,SNR05dB,man,1,seven,seven,seven
SNR05dB_man_seq1digit_180.wav,SNR05dB,man,1,one,more,more
SNR05dB_man_seq1digit_092.wav,SNR05dB,man,1,zero,,i
SNR05dB_man_seq1digit_030.wav,SNR05dB,man,1,nine,nine,nine
SNR05dB_man_seq1digit_058.wav,SNR05dB,man,1,oh,,i
SNR05dB_man_seq1digit_099.wav,SNR05dB,man,1,three,,he
SNR05dB_man_seq1digit_082.wav,SNR05dB,man,1,four,o,e
SNR05dB_man_seq1digit_136.wav,SNR05dB,man,1,nine,,e
SNR05dB_man_seq1digit_182.wav,SNR05dB,man,1,seven,seven,seven
SNR05dB_man_seq1digit_134.wav,SNR05dB,man,1,four,,w
SNR05dB_man_seq1digit_042.wav,SNR05dB,man,1,nine,now i ot,now i
SNR05dB_man_seq1digit_087.wav,SNR05dB,man,1,seven,e,e
SNR05dB_man_seq1digit_153.wav,SNR05dB,man,1,oh,o,oh
SNR05dB_man_seq1digit_103.wav,SNR05dB,man,1,two,e,i
SNR05dB_man_seq1digit_160.wav,SNR05dB,man,1,six,o sake,say
SNR05dB_man_seq1digit_064.wav,SNR05dB,man,1,two,to,he
SNR05dB_man_seq1digit_115.wav,SNR05dB,man,1,six,se,it
SNR05dB_man_seq1digit_167.wav,SNR05dB,man,1,five,,i
SNR05dB_man_seq1digit_061.wav,SNR05dB,man,1,six,,h
SNR05dB_man_seq1digit_063.wav,SNR05dB,man,1,five,ay,ay
SNR05dB_man_seq1digit_010.wav,SNR05dB,man,1,eight,,ay
SNR05dB_man_seq1digit_140.wav,SNR05dB,man,1,five,five,five
SNR05dB_man_seq1digit_008.wav,SNR05dB,man,1,one,one,one
SNR05dB_man_seq1digit_066.wav,SNR05dB,man,1,oh,oer,no
SNR05dB_man_seq1digit_079.wav,SNR05dB,man,1,three,,we
SNR05dB_man_seq1digit_070.wav,SNR05dB,man,1,eight,mak,make
SNR05dB_man_seq1digit_106.wav,SNR05dB,man,1,one,,i
SNR05dB_man_seq1digit_183.wav,SNR05dB,man,1,five,the aw,as
SNR05dB_man_seq1digit_073.wav,SNR05dB,man,1,oh,o,ah
SNR05dB_man_seq1digit_194.wav,SNR05dB,man,1,seven,seven,even
SNR05dB_man_seq1digit_016.wav,SNR05dB,man,1,four,,a
SNR05dB_man_seq1digit_135.wav,SNR05dB,man,1,zero,dearr,dear
SNR05dB_man_seq1digit_100.wav,SNR05dB,man,1,oh,,ah
SNR05dB_man_seq1digit_088.wav,SNR05dB,man,1,oh,o,o
SNR05dB_man_seq1digit_177.wav,SNR05dB,man,1,eight,a,ay
SNR05dB_man_seq1digit_191.wav,SNR05dB,man,1,zero,izero,zeros
SNR05dB_man_seq1digit_072.wav,SNR05dB,man,1,oh,,a
SNR05dB_man_seq1digit_093.wav,SNR05dB,man,1,five,,a
SNR05dB_man_seq1digit_060.wav,SNR05dB,man,1,three,,he
SNR05dB_man_seq1digit_076.wav,SNR05dB,man,1,two,,a
SNR05dB_man_seq1digit_196.wav,SNR05dB,man,1,three,reat,at
SNR05dB_man_seq1digit_086.wav,SNR05dB,man,1,oh,o,o
SNR05dB_man_seq1digit_179.wav,SNR05dB,man,1,eight,,r
SNR05dB_man_seq1digit_065.wav,SNR05dB,man,1,seven,seven,seven
SNR05dB_man_seq1digit_047.wav,SNR05dB,man,1,five,ha,ha
SNR05dB_man_seq1digit_199.wav,SNR05dB,man,1,oh,,e
SNR05dB_man_seq1digit_159.wav,SNR05dB,man,1,six,,it
SNR05dB_man_seq1digit_143.wav,SNR05dB,man,1,oh,our,a
SNR05dB_man_seq1digit_184.wav,SNR05dB,man,1,two,he,he
SNR05dB_man_seq1digit_157.wav,SNR05dB,man,1,one,one,one
SNR05dB_man_seq1digit_040.wav,SNR05dB,man,1,oh,o,oooo
SNR05dB_man_seq1digit_027.wav,SNR05dB,man,1,nine,n,i
SNR05dB_man_seq1digit_039.wav,SNR05dB,man,1,two,in,in
SNR05dB_man_seq1digit_112.wav,SNR05dB,man,1,zero,o,so
SNR05dB_man_seq1digit_067.wav,SNR05dB,man,1,oh,oh,oh
SNR05dB_man_seq1digit_044.wav,SNR05dB,man,1,oh,,at
SNR05dB_man_seq1digit_026.wav,SNR05dB,man,1,eight,te,the
SNR05dB_man_seq1digit_005.wav,SNR05dB,man,1,zero,zero,zero
SNR05dB_man_seq1digit_090.wav,SNR05dB,man,1,five,a,ah
SNR05dB_man_seq1digit_190.wav,SNR05dB,man,1,seven,seven,seven
SNR05dB_man_seq1digit_197.wav,SNR05dB,man,1,eight,a,ha
SNR05dB_man_seq1digit_108.wav,SNR05dB,man,1,four,four,four
SNR05dB_man_seq1digit_125.wav,SNR05dB,man,1,eight,i,i
SNR05dB_man_seq1digit_041.wav,SNR05dB,man,1,oh,o,i
SNR05dB_man_seq1digit_119.wav,SNR05dB,man,1,four,four,four
SNR05dB_man_seq1digit_025.wav,SNR05dB,man,1,one,or,for
SNR05dB_man_seq1digit_075.wav,SNR05dB,man,1,seven,,si
SNR05dB_man_seq1digit_146.wav,SNR05dB,man,1,eight,a,i
SNR05dB_man_seq1digit_014.wav,SNR05dB,man,1,two,too,to
SNR05dB_man_seq1digit_124.wav,SNR05dB,man,1,four,o,r
SNR05dB_man_seq1digit_037.wav,SNR05dB,man,1,eight,,t
SNR05dB_man_seq1digit_034.wav,SNR05dB,man,1,four,,at
SNR05dB_man_seq1digit_189.wav,SNR05dB,man,1,five,,w
SNR05dB_man_seq1digit_081.wav,SNR05dB,man,1,three,three,three
SNR05dB_man_seq1digit_198.wav,SNR05dB,man,1,eight,,it
SNR05dB_man_seq1digit_195.wav,SNR05dB,man,1,two,to,to
SNR05dB_man_seq1digit_078.wav,SNR05dB,man,1,one,,r
SNR05dB_man_seq1digit_172.wav,SNR05dB,man,1,two,,b
SNR05dB_man_seq1digit_024.wav,SNR05dB,man,1,nine,god,god
SNR05dB_man_seq1digit_166.wav,SNR05dB,man,1,eight,day,ay
SNR05dB_man_seq1digit_074.wav,SNR05dB,man,1,two,ti,i
SNR05dB_man_seq1digit_077.wav,SNR05dB,man,1,three,tree,he
SNR05dB_man_seq1digit_192.wav,SNR05dB,man,1,two,two,two
SNR05dB_man_seq1digit_019.wav,SNR05dB,man,1,three,,i
SNR05dB_man_seq1digit_046.wav,SNR05dB,man,1,one,wan,i
SNR05dB_man_seq1digit_162.wav,SNR05dB,man,1,six,l,i
SNR05dB_man_seq1digit_173.wav,SNR05dB,man,1,four,,i
SNR05dB_man_seq1digit_117.wav,SNR05dB,man,1,three,,ay
SNR05dB_man_seq1digit_149.wav,SNR05dB,man,1,six,six,ix
SNR05dB_man_seq1digit_193.wav,SNR05dB,man,1,zero,cyro,zero
SNR05dB_man_seq1digit_187.wav,SNR05dB,man,1,two,,a
SNR05dB_man_seq1digit_156.wav,SNR05dB,man,1,seven,seven,seven
SNR05dB_man_seq1digit_168.wav,SNR05dB,man,1,six,,r
SNR05dB_man_seq1digit_062.wav,SNR05dB,man,1,one,one,one
SNR05dB_man_seq1digit_152.wav,SNR05dB,man,1,seven,a,i
SNR05dB_man_seq1digit_029.wav,SNR05dB,man,1,five,five,five
SNR05dB_man_seq1digit_012.wav,SNR05dB,man,1,two,adde,at
SNR05dB_man_seq1digit_006.wav,SNR05dB,man,1,nine,ny,nay
SNR05dB_man_seq1digit_161.wav,SNR05dB,man,1,zero,ziran,zero
SNR05dB_man_seq1digit_107.wav,SNR05dB,man,1,five,i,i
SNR05dB_man_seq1digit_109.wav,SNR05dB,man,1,three,ery,very
SNR05dB_man_seq1digit_169.wav,SNR05dB,man,1,four,four,four
SNR05dB_man_seq1digit_200.wav,SNR05dB,man,1,six,sa,si
SNR05dB_man_seq1digit_186.wav,SNR05dB,man,1,seven,,ah
SNR05dB_man_seq1digit_151.wav,SNR05dB,man,1,six,six a,six
SNR05dB_man_seq1digit_138.wav,SNR05dB,man,1,eight,ay,ay
SNR05dB_man_seq1digit_038.wav,SNR05dB,man,1,three,,a
SNR05dB_man_seq1digit_175.wav,SNR05dB,man,1,three,,i
